core diameter	qext	qext	qext	qext	qext	qext	qext	qext	qext	qext	qext	qext
nm	1/nm	1/nm	1/nm	1/nm	1/nm	1/nm	1/nm	1/nm	1/nm	1/nm	1/nm	1/nm
	0	2	5	7	10	20	30	60	120	180	240	300
2.22316280650311	0.252363561778211	0.395992821239579	0.518319293355313	0.422309141044732	0.447970749098706	0.354400077959409	0.213893906767217	0.177932106495395	0.0405053595113128	0.0295097229666268	0.0198739632122108	0.0132393864930805
2.22899284502835	0.247362368856131	0.397927389104421	0.521104327638882	0.424463501243655	0.450889012373006	0.357569592364461	0.21637927645137	0.180348950605931	0.0414602790540055	0.0302465512716077	0.0203614729590949	0.0135644673912909
2.234846914927	0.242413774548874	0.399813098380438	0.52385013190826	0.426581629043248	0.453818042035464	0.360715279334225	0.218853899252464	0.182773640325403	0.0424172979529356	0.0309816974191354	0.0208557647120983	0.0139055131022353
2.24068996599159	0.237529963740815	0.401651954134918	0.52656306956416	0.428657397194594	0.456764749914831	0.363847956923728	0.221319785818369	0.185199556450276	0.0433880940276275	0.0317156779617641	0.0213653782695032	0.0142549681499189
2.24653954905511	0.232681673768802	0.403454395640506	0.529252467434755	0.43068909425251	0.459712062123219	0.366978826832893	0.223787851199291	0.187626512678996	0.044383557387655	0.0324572939456506	0.021895463943692	0.014604300939229
2.25241323456512	0.227850508927196	0.405231611909759	0.531915994701397	0.432683109615122	0.462631137955116	0.370113701353031	0.226272674431763	0.190063755372765	0.0454051314908852	0.0332207779764297	0.0224428814112968	0.0149491245829578
2.25827585485218	0.223075565019585	0.406989648945881	0.534534992377369	0.434650575831014	0.465503699953768	0.373252385858994	0.228787923799515	0.192526458686203	0.04645032350224	0.034018421708829	0.0230004713823607	0.0152895613394787
2.26414501951249	0.218437669506863	0.408730496791873	0.537086767117099	0.436599399510097	0.468330753637819	0.376393867987236	0.231340871341547	0.195025420170265	0.0475158528766907	0.0348520387657374	0.023561704047616	0.0156247573480472
2.27003835779397	0.213977141416219	0.410447711285375	0.539561354153232	0.438527933045554	0.471114538629835	0.379543759798521	0.23392751673724	0.197563435352141	0.0485993579889243	0.0357104999942636	0.0241229367128714	0.0159550786046359
2.27592058434267	0.20966457602961	0.412128603181248	0.541963632507565	0.440427282350704	0.473854044321999	0.382709875889647	0.236534752137954	0.200136674578138	0.0497030695553966	0.036578147356065	0.0246876854681723	0.0162868626763925
2.28180936762921	0.205437683646668	0.413762917262132	0.544312471444155	0.442284009858397	0.476553120184541	0.385885797672255	0.239151998827781	0.202729085981967	0.0508302675193211	0.0374476073064012	0.0252654963706082	0.0166316863201213
2.28772239581301	0.201253604089744	0.415347515585967	0.546624412961993	0.444084478331492	0.479222334555398	0.389054711385661	0.241774710034417	0.205319928264009	0.0519774093675008	0.0383250898538222	0.0258631509205785	0.016997837003762
2.29362426563329	0.197139200926422	0.416883790957022	0.548904548137006	0.445823087537792	0.481870833796712	0.392201405113569	0.24440362135181	0.207905894811168	0.0531379347621478	0.0392256039843263	0.026477885572833	0.0173876306240789
2.29953270454617	0.193161846157988	0.418376182470366	0.551151813144961	0.447505372511979	0.484498810869527	0.39531365358171	0.247038900947109	0.210503187927224	0.0543117121925896	0.0401626090262482	0.027099151551515	0.0177992383699317
2.3054654597337	0.189347180128426	0.419829021792758	0.553368754412217	0.449140489489946	0.487101192378041	0.398385655709576	0.2496811022637	0.213128027847986	0.0555042526194031	0.0411383036895957	0.0277176544906669	0.0182275421413155
2.31138700980602	0.185653565883687	0.421246640590952	0.555557494256873	0.450733246819667	0.489675139459841	0.401431233010423	0.252336061111219	0.215781117938262	0.0567194924859875	0.0421398766640241	0.0283336450699805	0.018665595806233
2.31731514131581	0.181995472474993	0.422631518718361	0.557711455447292	0.452284963402084	0.492216985427388	0.404477605628063	0.255013781787072	0.218447975453546	0.0579570378621403	0.0431501202535276	0.0289545342705448	0.0191085238335565
2.32326766057872	0.178283557227876	0.423982967284995	0.559818340620682	0.453801501618604	0.494720234909083	0.40754219922563	0.25771026397064	0.221114309928235	0.0592133462346649	0.0441619166037571	0.029589992224995	0.0195585202512507
2.32920892785383	0.174499424436697	0.425299440232638	0.561869245280342	0.455291227180046	0.497183877297107	0.410622416411391	0.260407117447033	0.223778209524155	0.0604843502513052	0.0451827696905347	0.030249061102437	0.020020582069669
2.3351567889013	0.170704329984744	0.426581335720444	0.563863953818559	0.456756513020786	0.499619481358862	0.41370563144998	0.26308702392961	0.226447856589284	0.0617709680795073	0.0462248448749234	0.0309361376590177	0.0204949522472625
2.34112910928128	0.166975289607219	0.427830781268302	0.565803104174516	0.4581932082046	0.50203863112928	0.416779035191686	0.265750172560638	0.22913476399407	0.0630792355189076	0.0472957755294724	0.0316507190181934	0.0209749283896328
2.34709013067998	0.163358738449313	0.429049904396107	0.567683941421304	0.459597425303621	0.504440112861143	0.419838628630938	0.268414967538415	0.231851839383887	0.0644146635300831	0.0483955606198272	0.0323889113003609	0.021456123609572
2.35305775817588	0.159867003450292	0.430240695146855	0.569504129409903	0.460964554280719	0.50681538452133	0.422889606551197	0.271106349506293	0.234603429475676	0.0657783014902448	0.0495187675521552	0.0331451894379	0.0219399995535263
2.35904991668444	0.156498814034925	0.43140430141961	0.571270243595158	0.462287677361903	0.509158966435239	0.425936579860483	0.273835983091838	0.237379602475464	0.0671684438229038	0.0506582784721073	0.0339144036241481	0.0224296033310568
2.36503072909733	0.153259015745984	0.4325372179145	0.572994160785182	0.463562907119306	0.511467004043461	0.428976150244871	0.276595860662103	0.240167811386297	0.0685807607562742	0.051808787079515	0.0346934135357375	0.0229250572005371
2.37101815992212	0.15012813170912	0.433629189414165	0.574680330563139	0.464792484733126	0.513730549034077	0.431998895657772	0.279367206725963	0.242965429050508	0.0700106596476789	0.052971718807086	0.0354815922205785	0.0234240448756289
2.37703019354034	0.147071864311889	0.43466899610471	0.576330663192998	0.465982931355669	0.515945340568881	0.434997012713191	0.282133270423573	0.245775774035882	0.0714555164522751	0.0541527660764615	0.036279315951069	0.0239248605827131
2.38303083382763	0.144075487519454	0.435654969475314	0.577951734129601	0.46714498427298	0.518120525010013	0.43796890517214	0.284884586917503	0.248599201013493	0.0729136255935738	0.0553549039780125	0.0370867098141949	0.0244287233993587
2.38903810483129	0.141147658600279	0.436595712009568	0.57954078311567	0.468287735882586	0.520267467985478	0.440914962284914	0.287623328031065	0.251432211091347	0.0743834122534891	0.0565764524229941	0.0379066634536321	0.0249363637592147
2.39507005050956	0.138277321190329	0.437502290267427	0.581076606514916	0.469406244723185	0.522386987142048	0.443835389887462	0.290364437101911	0.254272892431271	0.0758655326312992	0.0578117169210563	0.0387448280354267	0.0254470508390582
2.40109055550076	0.135417945441154	0.438383934019788	0.582535880149748	0.470486346540919	0.524467305483745	0.4467281912797	0.293122493166572	0.257124389254185	0.0773643167996975	0.0590543559982133	0.039603840500683	0.0259623693228564
2.40711770350254	0.132543938360402	0.439243735383082	0.583912662950923	0.471517238852226	0.526493989934872	0.449592153867532	0.295897300091078	0.259991571317626	0.0788851440581347	0.0603020425820844	0.0404794317088399	0.026486827577043
2.41316959816035	0.129683386739257	0.440076352268383	0.585225193350477	0.472493189670731	0.528461154542027	0.452429085331299	0.298679393037997	0.262874270252072	0.0804326068988339	0.0615629276321274	0.0413650703334698	0.0270253007431716
2.41921000465412	0.12688761861731	0.440874973155522	0.586503796865899	0.473414000685588	0.530380992758341	0.455246800267798	0.301470782655197	0.265767087282047	0.0820094608773106	0.0628533141016123	0.0422588719782642	0.0275790078988112
2.42525706644231	0.124175077051828	0.441639751298445	0.587767554815378	0.474287446752531	0.532269542417999	0.458060104526826	0.304288394961379	0.268664780046903	0.0836147872243032	0.0641835557974216	0.0431595817276038	0.0281470951832175
2.43132894696805	0.121526143113575	0.442379304205031	0.589010743514172	0.475121893582376	0.534135543604343	0.460883820774383	0.307138612217858	0.271566308442795	0.0852454370559094	0.0655483464193868	0.0440626777383557	0.0287299285923628
2.43738929173194	0.118900403072102	0.443102494288371	0.590216612462743	0.475917142864279	0.535978595127753	0.463719556460259	0.310000676252464	0.274476211465563	0.0868972118101083	0.0669359098309807	0.0449689130610355	0.0293287272038161
2.44345630406362	0.116266147817055	0.443808372728975	0.59137434334684	0.476669111577829	0.537795233440087	0.46655588723238	0.312845064691013	0.277399184525879	0.0885674869906955	0.0683413310252792	0.045888587308968	0.0299404435184421
2.44954820731428	0.113651464139617	0.44448204613484	0.592480333023032	0.47738010474159	0.539584041654728	0.46938060463268	0.315659398287109	0.280340115313314	0.0902578372653028	0.0697669381090171	0.0468316218002004	0.0305603250426344
2.45562852708447	0.111127251656988	0.445102865841594	0.593529706023099	0.478058488066379	0.541343806024457	0.47219091103888	0.318454977367197	0.283306332373553	0.0919731175456832	0.0712148003954749	0.0477978904363069	0.0311861785275759
2.46171552668532	0.108710730202836	0.445657637769391	0.594519702089764	0.478710455357776	0.543070250443538	0.474987996623468	0.321250185154458	0.286300438954885	0.0937154268871662	0.07268543754027	0.0487809890007257	0.0318198312261112
2.46782748948632	0.106323566115097	0.446152897731852	0.595460713652221	0.479336730584192	0.544756270122174	0.4777712663002	0.324053043265254	0.289311457182145	0.0954799106789067	0.0741784603188665	0.0497768980211477	0.0324620147406114
2.47392782096745	0.103889872178908	0.446614651506566	0.596373099683817	0.479937774205682	0.546396994803961	0.480532315991436	0.326867019551935	0.292320563571232	0.0972586964854685	0.0756919267460024	0.0507849890283234	0.0331121201166527
2.48003484453151	0.101437877240341	0.447068277583813	0.597271276311861	0.480512797056318	0.547992617449944	0.483261523420036	0.329699386053502	0.295315890580621	0.0990479789227634	0.077227650444567	0.0518057654045163	0.0337711215254833
2.48616690367647	0.0990886330842179	0.447517740272539	0.598149731905744	0.481054881362108	0.549547002797887	0.485958894191404	0.332555796429033	0.2983002337375	0.100849726287718	0.0787941705641993	0.0528397290148301	0.034442675420662
2.49228728354137	0.0969448431413555	0.447953901453106	0.59897623601438	0.481553815494575	0.55106360930675	0.488626636446974	0.335435346917429	0.301285105912319	0.102668531072555	0.0804000262545388	0.0538892656149572	0.0351309257309457
2.49841436773082	0.0950163879038165	0.448370301938868	0.599708586312168	0.482006043450024	0.552545473889171	0.49126253643991	0.338330191061188	0.304279386840516	0.104509510157196	0.082042890443205	0.0549576416266913	0.0358369684963819
2.50456655998129	0.0932273801567384	0.448764416050779	0.60032536710869	0.48242019444763	0.55399666442231	0.493866599775613	0.341223213699343	0.307283605540032	0.106376731194804	0.0837076226787638	0.0560474939911367	0.0365566605673618
2.51070702487078	0.0914640127536421	0.449127228121807	0.600840999861628	0.482809509102849	0.555417795413541	0.496444038053749	0.344095113864206	0.310294281050906	0.108269669496775	0.0853754594014205	0.0571607060931619	0.0372823245990909
2.51685420631566	0.0896285225097437	0.449441258230982	0.601287713245279	0.483178204908568	0.556808247266313	0.49900004605778	0.346938591549953	0.31330808882801	0.110184388469254	0.0870382506860717	0.0582981580931485	0.0380078663724466
2.52302656840096	0.0876988440486041	0.44969675599565	0.601693500181692	0.483516729007207	0.558167415651606	0.501538233542981	0.349758571813419	0.316323814420631	0.11211393414516	0.0887027241281762	0.0594583423729054	0.0387314582450103
2.52918715492362	0.0857079570558085	0.449902828734107	0.602077023211166	0.483811707669986	0.559487992640223	0.504059006575853	0.35256708358329	0.319339720337462	0.114055026430826	0.0903844063006408	0.0606348531987111	0.039454075556752
2.53535447022174	0.0836987690606343	0.450077875138228	0.602449093540788	0.48405734507216	0.560753513762475	0.50655674749023	0.355380870727705	0.322354399848892	0.116013307045232	0.0920981798957992	0.0618212863540039	0.0401797391989072
2.54154703883872	0.0817042597486665	0.450235410820039	0.602809076784957	0.484255550969754	0.561950373767792	0.509019648289145	0.35821196217535	0.325371868910166	0.118000978646961	0.0938497373352931	0.063016008627887	0.0409147867386236
2.54772778357068	0.0797745339358975	0.450379767446296	0.603151249258931	0.484410343185668	0.56308589076372	0.511440906739344	0.36105963631569	0.328400676495024	0.120024077035651	0.0956329959385906	0.0642166332532281	0.0416678712502393
2.55391526928725	0.0779696242820125	0.450508526766267	0.603466913189771	0.484527915525479	0.564183618742218	0.513827920160326	0.363918414648505	0.331444646279814	0.122074991744032	0.0974378648296809	0.0654173839769951	0.0424474009017719
2.56012808110001	0.0763200640253952	0.450613897638957	0.603745891755988	0.484613998616417	0.565263267314184	0.516194510065346	0.366785207605974	0.334503609895013	0.124141782833958	0.0992586495182138	0.0666202697767626	0.0432538635579933
2.56632902058474	0.0747732071995934	0.450687231755141	0.603981825110451	0.484671951510482	0.566327279241588	0.518543885748586	0.36965874712588	0.337579316786621	0.12621893964576	0.101096642937107	0.0678384773809315	0.0440749508597281
2.57253671325227	0.0732312906198232	0.450727335390127	0.604176406132625	0.484705332929666	0.567362034006327	0.520870429543879	0.372534101159684	0.340670708918754	0.128307642766415	0.102957540611064	0.0690861997767102	0.044896037771889
2.57876980489204	0.0716661327916427	0.450742458693984	0.604327516057992	0.484718687713584	0.568347832175855	0.523172745442787	0.375404719278919	0.343766285375653	0.130414190415087	0.104847034961727	0.0703670786468499	0.04571224993207
2.58499097564008	0.0701364010962484	0.450743545774062	0.604418828495275	0.484713793864083	0.56927350617239	0.525455244122782	0.378265690410163	0.346850883957388	0.132546061698826	0.106768101079467	0.0716758385919826	0.0465276094002285
2.59121891175809	0.0687033514169257	0.450737362324898	0.604432315289778	0.484689203444338	0.570144936860157	0.527722119214582	0.381117364871125	0.349917693181523	0.134704830833904	0.108720611636265	0.0730058242101345	0.0473507680819808
2.59747231982296	0.0673706060728467	0.450723341909105	0.60437052286786	0.48463944797633	0.570974520831685	0.52997017263481	0.383962481911915	0.352970380309574	0.136885118370415	0.110701977663223	0.074353895177938	0.0481890384948707
2.60371375831178	0.0660842958739586	0.450695162816929	0.604252749932211	0.484555369865018	0.57176754480053	0.532192001458568	0.386799227018636	0.35601575084663	0.13908088880963	0.112707539843809	0.0757206789532027	0.049043395978868
2.60996197434663	0.0647368718466733	0.450643304546632	0.604094684934926	0.484427747676994	0.572525014285335	0.534380786636399	0.389624307497791	0.359057279775306	0.141289780074876	0.114733159551461	0.0771099443285459	0.0499122554604315
2.61623573540134	0.0632536699997286	0.450557894262957	0.603903115384982	0.484252298721853	0.573249981466265	0.536529325473955	0.392435726684921	0.362095321766678	0.14351166110684	0.116777671181281	0.0785223187617771	0.0507964704107315
2.62249747807509	0.0616994738323236	0.45043505930822	0.603677194842644	0.484033304330851	0.573942248293098	0.538631416429629	0.395232762969492	0.365130928879281	0.145745744797388	0.11884172068255	0.0799511453337631	0.051697747382535
2.62876601045975	0.0602370667865881	0.450279116324888	0.603410346076278	0.483781437951667	0.574602210866278	0.540684445295485	0.398015584518652	0.368166530014539	0.147991899635847	0.120922980982888	0.0813851217124114	0.0526135263519046
2.63506016103545	0.0590107418957555	0.450098805273444	0.603093664589184	0.483506119328552	0.575235155899362	0.542698228973809	0.400787841335313	0.371205792433967	0.150253012387498	0.123018863113397	0.0828168374223533	0.0535400297756299
2.64134224430475	0.058066934305017	0.44989992725189	0.602728424482935	0.483212552072018	0.57584515126951	0.544691794972121	0.403556644283034	0.374253080786541	0.152533281915269	0.12513311854481	0.0842483014411635	0.0544783548624803
2.64763112943859	0.0573678187860146	0.449684717208428	0.602326921343535	0.482904426658236	0.576423858083002	0.546677546373636	0.406324893787368	0.377310998320549	0.154833101547547	0.127276230480738	0.0856889342332253	0.0554331318476888
2.6539457060327	0.0568142668754757	0.44945040455881	0.601899335546052	0.48258009548039	0.576954827137678	0.548653286247719	0.409089864581616	0.380379202319606	0.157146698205133	0.129454926516639	0.0871476523749386	0.0564059454152228
2.66024816627442	0.0562459889301011	0.449190422688073	0.601438459026829	0.48223224550195	0.577430344225544	0.550608007519596	0.411846281291235	0.383452642701965	0.159466986711179	0.131663512162164	0.0886291022907023	0.0573928961530723
2.66655744052301	0.0554685871006645	0.448898924672587	0.600926475685302	0.481854817389812	0.577856087071424	0.552531487220485	0.414588665416003	0.386522241475944	0.161791604989012	0.133889049813303	0.0901350432898391	0.0583884991861121
2.67289247959898	0.0543768168058907	0.448575344074965	0.600350027888023	0.481445373012083	0.578239983201065	0.554412317814514	0.417313927388101	0.389576323378918	0.164122783755086	0.136121963077891	0.0916648469030995	0.0593903175279262
2.67921535315605	0.0530268989797749	0.448223277846342	0.599707845086999	0.481003450549562	0.578581225146046	0.556237289690875	0.420022438500355	0.392605654004372	0.166467083648097	0.138360051177211	0.0932170055122925	0.060399204649685
2.68554505285093	0.0515608222632377	0.447846920176581	0.599009678218662	0.480527865573782	0.578870255176252	0.557996179880785	0.422718920683922	0.395605339685392	0.168836575665504	0.140606033511244	0.094788757089328	0.0614168659354336
2.69190059083801	0.0501559067267273	0.447449868016816	0.598273977769181	0.480016048198671	0.57909874966549	0.559690595834034	0.425411213404602	0.398577652908569	0.171243593675654	0.142864826121267	0.096374323864014	0.062442814299548
2.69824391401921	0.0489723473102841	0.44703461624475	0.597515801358629	0.47946687783413	0.579265494866542	0.561338163444304	0.428104606020349	0.401531316994511	0.173686563311824	0.145142250825649	0.0979676768807467	0.0634754658372087
2.70459407545772	0.0480542747667861	0.446599113967464	0.596735781595818	0.47888628477738	0.579376371643633	0.562963299627725	0.430797263042149	0.404478175575364	0.176144621920496	0.147443356165459	0.0995676868166127	0.0645151853756662
2.71097014875075	0.0472866587261538	0.446139733432481	0.595924801929916	0.478282502985059	0.579439510661907	0.564578224053165	0.433483180493217	0.407426254584274	0.178597694558104	0.149770599644158	0.101176362649187	0.0655644106804844
2.71733395783052	0.0464908611910798	0.445658357254486	0.595075442243136	0.477658891509165	0.579463042586509	0.56617793656231	0.436158540203492	0.410376083039181	0.181042238711452	0.152124627211028	0.102797471653926	0.0666254576484277
2.72370461727558	0.0455678957531797	0.4451577101921	0.594184094061675	0.477011103820929	0.579455285954456	0.567747809114308	0.438822053135641	0.41332346466063	0.183482977631165	0.154502464810053	0.104435912957802	0.0677013722203357
2.73010126223484	0.0445446259800359	0.444635389018881	0.593248002458623	0.476332880917255	0.579421527479302	0.569273831176154	0.441467897463438	0.416263000673143	0.185922798082525	0.156898288554155	0.106093067574859	0.0687970295377621
2.73648559345306	0.0434846121472466	0.44408899050839	0.59226971386034	0.475624551504018	0.579361162832027	0.570745396134172	0.444086061897772	0.419194697054065	0.18836917917258	0.159306921539894	0.107768683813965	0.0699143798910727
2.74287678713294	0.0424197527716845	0.443522831303093	0.591259827419782	0.474892177632616	0.579273166137282	0.572158688397136	0.44667562170243	0.422122377479743	0.190835110367142	0.161727071868705	0.109463767428207	0.0710472071923455
2.7492940400839	0.0413952597749401	0.442944059479628	0.590226615024841	0.474138196075796	0.579159573878235	0.573519720486906	0.449247695053296	0.425048488783633	0.193327808353731	0.164164043772049	0.111180452987867	0.0721879559655856
2.75569892964568	0.0404918185630192	0.442358108778183	0.589166473532083	0.473360300455843	0.579020797422862	0.574837908844669	0.451807024856646	0.427968678271449	0.195841893682443	0.166625211829021	0.112921251841342	0.0733321174547855
2.76211069375385	0.0397608992304029	0.441766112073532	0.588062647111598	0.472556647573394	0.578853576362421	0.57611944940663	0.454344125299931	0.430874042298376	0.198365557173534	0.169111742678873	0.114687672112543	0.0744753036040154
2.76854859098698	0.0391877757422555	0.441158808793435	0.58689690088493	0.471727566134325	0.578651618464714	0.577368552619712	0.456851717352443	0.433752382561192	0.200893288167335	0.171618071227984	0.116475191958338	0.075615930508456
2.77497407506247	0.0387051234489182	0.440520448377662	0.585663087059078	0.470875888173916	0.578403146733762	0.57858922870029	0.45933636542606	0.436592895531596	0.203430072785363	0.174137597208912	0.11827665208877	0.0767575327528665
2.78140644575738	0.0382335275196152	0.439842979755718	0.584371804786999	0.470004118380725	0.578092915536271	0.579781866898656	0.461805888011465	0.439394871867438	0.205981683956364	0.176666311391824	0.120089164883041	0.0779065686044723
2.78786502352799	0.0377105561990897	0.439134408172467	0.583042140717252	0.469109950377039	0.577712194967251	0.580940866364852	0.464258834895881	0.442171393560956	0.208546284894084	0.179205894899818	0.121911222722962	0.0790693756304212
2.79431113825222	0.0371227066761065	0.438410698292004	0.581693181498395	0.468190023751709	0.577269115691847	0.582060025557271	0.466690841457565	0.444937460419904	0.211116134372852	0.181765404469444	0.123740690026813	0.0802525351354599
2.80076415165709	0.0365238954923479	0.437683881270821	0.580331285200772	0.467244076355525	0.576777074732055	0.583138532342915	0.469101893713107	0.447698116548686	0.21368257224728	0.184352217782858	0.125574427988384	0.0814614085676185
2.80724344618505	0.0359764596998117	0.43695473765017	0.578945850894635	0.46627480846959	0.576245218450016	0.584181197860353	0.471491087901409	0.450452147496588	0.216240612696758	0.186962322507163	0.127411054582191	0.0826970931356663
2.81371022765769	0.0354815751704691	0.436215721194261	0.577520552188704	0.465285710900083	0.575681068092678	0.585187026562244	0.473856245207455	0.453197990119169	0.218791961598683	0.18958316612547	0.129252327600397	0.0839534957892024
2.82018391986033	0.034994077334359	0.43545743385396	0.576048175688953	0.464278629564664	0.575097411263837	0.586141190177185	0.476198991002876	0.455934586380548	0.221344097608744	0.192207892679946	0.131104276504325	0.0852206225075203
2.82668396732996	0.034469882790233	0.434677349950223	0.574529147280435	0.463253102644131	0.574504003743835	0.587027475636139	0.478528804108513	0.458658280973899	0.223905680721873	0.194842970972597	0.13297355720167	0.0864895772578306
2.83317145161511	0.0339138370808637	0.433877474550339	0.572961560252763	0.462205901481515	0.573890693651885	0.587847890849992	0.480853523990167	0.461356352555405	0.226480909800999	0.197498234120332	0.134864439338712	0.0877587761353138
2.83966585866775	0.0333529458287216	0.433058695623873	0.571342230240394	0.461134392352377	0.573228421875548	0.588620044896223	0.483171497309384	0.464016061849215	0.229074770516277	0.200176530919859	0.136775793592537	0.0890312650808095
2.84618669522761	0.0327749294461721	0.432219344660008	0.569669462587073	0.46003890396259	0.572497488982273	0.589357959518637	0.485470891271447	0.466633579201638	0.231693561086876	0.202874496021917	0.138701591007543	0.0903082631718866
2.85269491835367	0.0321063471655537	0.431361304273427	0.567945591665028	0.458923717643412	0.571703587964418	0.590063442397574	0.48773859802772	0.469207515815096	0.234336888033952	0.20558578795252	0.140634044330242	0.091590258273317
2.85921007627272	0.0313191595473128	0.430488891106597	0.566176763490472	0.457794368429524	0.570866210025953	0.59073648232223	0.489972599938628	0.471732629328944	0.236992942177764	0.208301092216019	0.142571019496074	0.0928818806203336
2.86575173803537	0.0304830429850506	0.42960080400651	0.564379520062393	0.456652766076953	0.569998158038206	0.591377285128555	0.492184197330616	0.474211017882909	0.239647946643457	0.211011867594068	0.144518418856497	0.0941909302056783
2.87228073599483	0.0297007009095826	0.428689496737376	0.562575492678921	0.455493705616039	0.569104921854133	0.591984855269209	0.494385054831251	0.476662562996972	0.242293110527241	0.213718760035946	0.146481642392145	0.0955183823693208
2.87881668076071	0.0290113711793844	0.427749244828167	0.560771675572788	0.454310337188603	0.568187100713577	0.592554576230769	0.49657461200544	0.479118286458456	0.244922791508321	0.216431217571448	0.148458304853046	0.0968572898105421
2.88537920380259	0.028417452890028	0.426781073725344	0.558951742352718	0.453100222662752	0.567242058893526	0.593077643474496	0.498737939498943	0.481599115868533	0.247533447073499	0.219159073317483	0.150443507617948	0.0982026562981367
2.8919290125518	0.0279237915842859	0.425788947737853	0.557095337598947	0.45186145092331	0.566264722998176	0.593543650617264	0.500859925806958	0.484098955064267	0.250130325763823	0.221906208141514	0.152436496624898	0.0995564321224705
2.89848578010878	0.0275170265058111	0.42477791822378	0.555197792567018	0.450589807195686	0.565252238897584	0.593946779762358	0.50293800683823	0.486594255264159	0.252726679464634	0.224671200748249	0.154436016958275	0.100920932011586
2.90506920046996	0.0271665297129609	0.423750969871243	0.553266318874167	0.449287332990086	0.564203595983931	0.594289839742862	0.504979475606877	0.489063752127997	0.255333792366162	0.227450038804791	0.156437169996829	0.102296887567854
2.91163985592898	0.0268575751708994	0.422707168885044	0.55130812813763	0.44796608313435	0.563115345976607	0.594584249305448	0.506992171578698	0.491492980843309	0.257955076072745	0.230234957473157	0.158439829642133	0.103683689836851
2.91821748218499	0.0265829182412823	0.421644219467056	0.54932703377818	0.446639629668101	0.561979556260689	0.594842211302782	0.508980270233171	0.493874606887068	0.260586725200298	0.233016901051152	0.160452788395043	0.105079144401039
2.92482183586904	0.0263119309824668	0.420567187999659	0.547324946059785	0.445311199889163	0.560791356579773	0.595066334337395	0.510944871465361	0.496212994908248	0.263220473684087	0.235791339618971	0.162486093166311	0.106480326798803
2.93141337392149	0.0260188783472123	0.419486651232388	0.545293808702265	0.443970713923236	0.559557252483809	0.595249615945489	0.512881428502968	0.498520180817896	0.265846218522675	0.238563318614619	0.164542129711629	0.107885653125324
2.93801189474787	0.0257063014859786	0.418408640144162	0.543221106958326	0.442606315253325	0.558289219019	0.595389241688578	0.514781912737925	0.500801208720414	0.268460154331975	0.241344097622069	0.166614242629024	0.109295853814251
2.94463721772161	0.0253839388359407	0.417329282077296	0.541108114929542	0.441214379959922	0.556993355456497	0.595487219477551	0.516641959548491	0.503056258940011	0.271068972960445	0.244140533633508	0.168691630440067	0.110714463450342
2.95124967421442	0.0250346179150616	0.416241520606415	0.538971586669034	0.439800243407719	0.555669666885478	0.595547559528782	0.51846704044318	0.505284988760303	0.273677922949134	0.246948743712765	0.170769143338096	0.112145504093557
2.95786912544583	0.0246254063893858	0.415141590502149	0.536818728463667	0.438372207469165	0.554313064642609	0.595569449709273	0.520265702514916	0.50748076104572	0.276281230767481	0.2497627776791	0.172853689933377	0.113588974964746
2.96451545363925	0.0241501407892811	0.414029660042733	0.534631093380854	0.436936266279848	0.552913396847105	0.595547088938516	0.522040685013811	0.509635387470942	0.278870499140991	0.252582375704703	0.174956949841838	0.115042682815093
2.97114886438251	0.0236589259307401	0.412904305622555	0.53238450902648	0.435492221528925	0.551462136733376	0.595478280285876	0.523787076866441	0.511750617481965	0.28144717152753	0.255409089515947	0.177083067117056	0.116508821672563
2.97778928181672	0.0232081248026461	0.411763231443489	0.530078971846964	0.43403019301209	0.549965368305046	0.595373824990178	0.525492842152413	0.513831320836327	0.28402423739291	0.258242662388085	0.179227395840351	0.117992752985185
2.9844566511227	0.0228050293949729	0.410604279184302	0.527744595305663	0.432537334017278	0.548446457682201	0.595238333959441	0.527145601625332	0.515876457430181	0.286610750361358	0.261079081988221	0.181385162983179	0.119494233404934
2.9911110518895	0.0224495923560912	0.409427984481039	0.525414461623769	0.431009888870804	0.546921864245354	0.595056194816274	0.528745362276902	0.517884638465949	0.289201330982969	0.26391239503255	0.183553353814878	0.121006194931014
2.99777247128717	0.0221602567432676	0.408237072092319	0.523096201196407	0.42945774049527	0.545390155840358	0.594806572372814	0.53030741077078	0.519856549376403	0.291782989190118	0.266736910133786	0.185724182599121	0.12252071531231
3.00446091756135	0.0219357519812724	0.407032322559396	0.520777092552522	0.427897028098075	0.543839555471234	0.594486669006784	0.531849240552461	0.521792021792024	0.294349164645017	0.269550814703394	0.187886596672068	0.124032310842418
3.01113634408757	0.0217295482216558	0.405807659077722	0.518442929842143	0.426338884227804	0.54226214579059	0.594113509920217	0.533381969797833	0.523691061690154	0.296900775966472	0.272359801163014	0.190035195041644	0.125540616304513
3.01781880117213	0.0214879183292531	0.404554540766388	0.516081410372105	0.424785945327193	0.540652431856294	0.593704904421141	0.534906130975163	0.525555923625354	0.299440709468402	0.275174999699893	0.192173495315055	0.127053186785017
3.02452836023273	0.0211753414680194	0.403269707230729	0.513677480075915	0.42322918555538	0.539003308878549	0.593269668259096	0.536410437741419	0.527385044453181	0.301971851916089	0.278001714545491	0.19431355388635	0.128582453291051
3.03122484821689	0.0207648593671137	0.401957490137501	0.511217569265994	0.421653123116713	0.537311531716145	0.592812612572651	0.537883421603004	0.529173199745021	0.304495646767398	0.280834768796366	0.196468683076633	0.130134875258564
